run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
921.744568,1284.019277,876.81789,1122.78193,1120.400739,4.665385,912.938298,724.265193,1201.951673,881.09755
-0.117564,19.284056,1142.054575,1290.536526,9.199395,-4.386697,755.864438,925.444722,1320.078546,1006.19446
66.491397,16.172463,680.72599,761.708468,1139.487645,54.300106,21.441509,749.341836,23.647017,1357.256696
839.638988,117.555438,62.217963,774.301693,7.652013,59.125075,1018.274799,397.856129,823.864692,1061.174888
873.04348,-6.334233,833.187836,591.508577,93.980187,893.552462,957.965956,551.797836,42.94666,949.507896
112.657571,84.589064,608.621111,704.691744,772.001208,31.6619,1024.236589,690.484983,50.754785,494.459112
965.842965,825.655375,36.555402,823.109647,984.490758,72.666082,1129.071298,775.52864,1207.027711,1162.341307
1069.99451,27.249088,690.194065,719.766261,758.065886,22.664023,39.539245,983.447929,41.922913,734.993489
15.949346,867.353781,966.528307,485.848519,1056.686552,21.632199,935.548766,934.812445,32.224105,1097.673442
18.091359,18.675232,1065.290715,469.40705,755.59415,171.068925,874.336078,975.174348,79.027804,855.53213
805.225284,1169.270742,1085.119554,630.424759,43.112174,23.292022,782.670205,499.822005,141.230678,1190.550822
999.369753,39.164124,665.508986,702.43233,1026.022573,16.588673,21.061313,732.217511,87.235216,873.170478
781.581142,21.264899,1080.760381,760.55196,77.290787,831.871454,-38.377425,679.043049,9.692917,874.397541
-17.839715,56.572868,852.745932,1063.76197,1074.386777,1324.373834,999.557829,745.46912,26.648194,63.763466
727.041643,57.236357,809.656769,744.196211,825.008666,977.859466,829.731558,578.660386,1006.662655,806.752318
963.401526,-16.22764,717.368285,587.666088,977.089735,924.52349,19.300367,685.049103,1069.43778,899.686717
1056.777055,1039.186134,1173.031564,974.710114,23.100487,846.58677,1072.907524,621.119956,1147.591,895.634835
887.697382,4.888109,1237.845918,869.131489,843.429756,983.193123,960.711843,888.921549,59.854043,1002.737838
1077.129612,-25.067653,741.374389,767.231147,981.084746,18.795752,791.898319,850.019269,94.19024,911.143922
1086.006403,-21.957689,825.087049,876.54501,748.558602,10.724105,999.662727,574.120656,993.719797,896.925021
-6.995598,0.18026,961.054657,819.298258,63.771901,135.372687,44.47196,944.542614,957.971232,729.03003
826.30249,1.266287,101.315212,841.32782,1009.203292,1067.619179,703.851711,447.521619,-17.543082,834.469247
82.97449,-14.755538,1110.571842,895.359063,1214.228092,948.929875,1137.207082,793.488535,91.170036,742.933102
795.067412,891.433709,1007.961902,707.966837,875.7231,924.687742,31.357913,723.760407,1167.89256,746.716349
-5.102965,999.266712,753.926105,831.562595,11.327839,33.37538,485.067861,776.96631,-26.359683,1036.706955
899.552765,844.870781,825.860537,893.876083,71.309865,866.696055,64.848114,774.602829,1009.808466,468.64734
1080.830854,1030.959375,876.619518,858.251997,617.291278,55.98583,1195.024466,618.39435,104.560351,497.206781
990.509161,1.961756,899.248027,1152.977223,29.768167,38.52394,-28.097837,916.31992,61.957994,826.635843
760.512291,1008.220526,77.07435,887.061363,817.63908,11.503099,889.223714,926.959935,760.251151,864.747943
767.079201,1404.845502,1034.644695,811.574846,863.398194,-6.296569,-17.908329,1005.858637,26.081794,853.60609
1030.850243,-22.951358,1069.343927,975.154031,663.216116,907.958163,845.075849,845.034479,1125.65657,862.764302
1081.234772,1001.128689,1143.912789,637.115717,817.06254,-11.193929,831.504433,675.434248,54.42475,755.702173
9.213053,-9.375501,821.832486,1052.419625,822.835719,879.111982,1062.537537,580.590825,924.325009,758.479968
1047.114076,814.639508,681.924742,1058.208464,-13.832789,927.775294,30.29851,750.389545,-44.932243,1061.22765
-0.597881,10.726988,535.092387,793.415464,1007.538294,801.557885,1047.738699,760.019938,97.116243,812.92287
1099.797117,787.647636,1050.836196,991.2927,-12.22778,-23.601943,985.81734,946.550701,956.702575,882.807476
864.217449,84.088844,740.984379,580.561119,44.743972,0.223073,983.169852,880.524606,985.935237,1059.421174
1157.985528,787.294941,969.510164,783.078398,64.061323,1056.652451,66.559501,879.913414,79.156184,645.471193
-10.018292,43.838319,913.733182,648.172669,820.243946,972.774855,1000.203133,959.553272,-0.503286,625.380428
771.548866,83.334308,824.96066,971.932993,825.69646,888.835537,-3.734636,1070.942641,43.905058,1144.706792
968.083993,11.546567,1086.387223,659.998291,840.468448,49.096112,1149.308535,788.063922,88.595874,830.636833
38.966518,1234.162052,19.539359,813.004874,849.07358,-10.877523,894.075903,668.112211,22.3714,1064.782385
901.381997,-7.404608,763.511641,1026.887848,834.567682,746.481567,997.557697,662.328637,-26.320678,735.519885
88.177554,31.807495,925.502836,653.309172,878.958724,1048.095508,540.720353,748.209668,11.016145,976.101762
818.115156,33.853424,819.731808,1184.321383,788.011614,705.038802,642.116242,718.935743,-7.593887,1050.119974
