run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
526.383793,460.176933,1048.455907,405.126225,604.028387,621.780918,456.965202,642.712764,39.533575,941.172498
658.841192,856.606996,583.745485,582.427078,830.756753,1102.002186,322.174858,628.623108,555.384619,737.232923
898.12205,921.245952,657.51445,724.720159,1284.751018,3.064511,446.006693,1092.873647,755.196045,1044.029699
615.621297,1040.650744,1172.531967,991.143562,813.671228,1082.419018,863.160773,478.844918,814.186892,669.897294
589.087279,1133.064503,-12.75569,958.233084,585.866313,179.486119,769.549513,678.894949,509.36761,516.334213
816.97575,782.200214,-0.155759,1216.921073,454.757243,902.390047,753.122914,610.758693,868.296126,907.599881
582.090031,907.841212,668.394232,591.836096,263.35737,1088.78205,395.83878,592.123921,734.462468,718.907202
437.188236,507.100878,1132.009417,787.878532,665.617974,783.15298,599.330222,544.987295,681.792919,836.041688
488.737025,1044.812406,686.804914,1165.971267,630.541096,975.130358,631.534825,838.489932,649.967362,627.647099
478.535613,964.377002,843.215507,760.561156,635.353449,701.747729,818.881114,979.340031,841.565578,603.409435
604.383341,196.461425,843.642189,821.769923,714.281102,-23.950536,1174.749433,937.369952,570.845377,975.739543
1024.826749,977.447722,921.109446,859.341158,854.860756,83.755526,734.511252,481.391131,826.663969,816.9506
377.042207,209.853921,1103.9926,950.626001,481.083628,11.067694,466.65871,619.811205,558.97605,758.079543
804.118595,679.416688,739.328521,1096.845835,961.737768,1038.694709,843.216785,405.950025,995.513414,925.353601
1027.796357,738.84584,1335.512772,1005.64773,955.220205,746.205153,869.412446,1022.616231,295.922213,536.507741
445.564877,887.467751,814.569269,716.716917,492.382558,51.539394,814.332064,454.679192,808.49102,678.427662
192.729659,1001.349432,1061.597464,755.622119,581.953515,1015.611433,569.97411,270.644825,882.193069,605.636127
665.755932,476.608084,1081.247694,942.243739,671.310396,1082.290621,1085.324318,829.605964,907.671952,753.793241
529.037047,898.317395,1029.939346,985.782766,761.774992,1084.684829,597.080705,684.789881,-47.178501,812.629346
126.851417,801.979655,940.015062,814.670375,1071.548591,893.649968,739.106354,692.968416,534.213787,726.781523
708.992757,724.534432,669.788312,983.18669,725.011019,716.294762,993.419751,657.461108,3.75813,687.266902
946.071125,795.526248,930.310001,-63.553628,1119.794219,1052.486273,797.773805,703.340338,527.905179,492.947375
580.962167,726.393251,856.120193,961.826456,761.314192,900.452272,1170.246147,641.545285,893.966989,970.10217
671.55017,528.067461,669.124983,905.432187,652.407442,605.145098,871.763414,769.965356,1095.397589,856.468788
524.614839,705.614049,1065.610136,413.321186,694.422818,839.400717,912.456157,708.038708,443.985528,467.890493
